"Yeah about 10 years ago I had a horrifying experience. It was 100% their fault but they hit the water barrels and survived. They had no injuries but they almost ran me off the road.	that is horrifying . i am so sorry to hear that ."
"No I wasn't hit. It turned out they were drunk. I felt guilty but realized it was his fault.	drunk driving is a serious problem . i hope you are ok ."
"I don't know I was new to driving and hadn't experienced anything like that. I felt like my horn made him swerve into the water barrels.	Well, can you tell me about your experience? I think we swapped places	mine too . i ' m in a similar situation ."
"Oh my goodness, that's very scary! I hope you are okay now and the drunk driver was punished for his actions?	he was not punished but he was drunk and he was in a car accident . i was so scared"
"I there, dont know what to do, jst broke up with my girlfirned, we were 8 years together	sorry to hear that . i am sure you will find someone else ."
"Yes we decided together with our minds, and know i come home and feel so distant from the world	maybe you should try to go to a different country to meet up ?"
"I couldn't wait to go to the concert.	nice ! what concert ?"
"The U2 concert. Tickets were really expensive and I never thought we would be able to go, but somehow we did!!!	that was expensive ? i ' m sorry to hear that ."
"I'm so sad because i've read an article about a newborn girl who died because her parents didn't believe in medication and doctors	oh no , i ' m so sorry to hear that . i ' m sure you ' ll find someone who can help you ."
"she was born premature at home, she had hard time breathing on her own but instead of taking her to the doctor parents were just praying	oh no ! i hope everything is okay now . . ."
"yes! And i do believe in God and prayers but goodness gracious please take your children to the hospital and let God heal them THROUGH doctors	so my friend's baby fell down and scraped his knee yesterday and i was trying so hard to cheer him up	oh no ! that must have been so painful ."
"i was singing nursery songs :)	singing is a great way to get a good laugh ."
"If you happy and you know it :)	my husband lost a job but i'm hoping he can find a full time job soon	i hope so too . i hope he gets a job soon ."
"thank you so much!	you are welcome ."
"he is an armed guard	i just moved to this neighborhood and some dumb criminals shot one of my neighbors and ran into the woods!	wow that is scary ! did you call the police ?"
"I do! I want to be able to protect my son	protect your son from what ?"
"i'm so excited because i'm finally going to visit my parents next month! I didn't see them for 3 years	thats awesome ! i hope you guys have a great time !"
"I moved to the US and they stayed in my homecountry	congratulations ! that is a great achievement ."
"I was very angry when a co worker lied about a car accident to get out of working July 4th. I covered his shift till midnight and he was lying about the accident	i would be angry too . i would be too ."
"Yeah he got caught in someones pics on Facebook. Never lie and then go out with people who like to take pictures.	yeah , i agree ."
"Good idea. i don't like social media that much. It can get you in to trouble fast, even when expressing your opinions.	So yeah i drove 2 hours to get to wallmart. with 299 in my wallet as advertised, and the real price of the tv was 399 usd. what a bummer	i would have bought it online ."
"Yeah i had my hopes reall high and then i left empty handed, such a terrible feeling!	sorry to hear that ."
"Yes, i guess walmart and the rest of false advertisement in the US, the look in my daugther eyes when i came home empty handed	My friend's boyfriend recently made a pass at me. I'm married, and I also am really good friend's with his girlfriend so I felt really bad. I made sure he knew I was loyal and honest to both!	wow , that sucks . i hope you guys can work things out ."
