"Yeah about 10 years ago I had a horrifying experience. It was 100% their fault but they hit the water barrels and survived. They had no injuries but they almost ran me off the road.	i am sorry to hear that . what happened ?"
"No I wasn't hit. It turned out they were drunk. I felt guilty but realized it was his fault.	i am sorry to hear that . i hope you get it !"
"I don't know I was new to driving and hadn't experienced anything like that. I felt like my horn made him swerve into the water barrels.	Well, can you tell me about your experience? I think we swapped places	that is a good thing to do . i hope you have a great time !"
"Oh my goodness, that's very scary! I hope you are okay now and the drunk driver was punished for his actions?	i am sorry to hear that . i hope you get it !"
"I there, dont know what to do, jst broke up with my girlfirned, we were 8 years together	i am sorry to hear that . what happened ?"
"Yes we decided together with our minds, and know i come home and feel so distant from the world	i am sorry to hear that . i hope you have a good time !"
"I couldn't wait to go to the concert.	that sounds fun ! what kind of music ?"
"The U2 concert. Tickets were really expensive and I never thought we would be able to go, but somehow we did!!!	that is awesome ! i hope you get it !"
"I'm so sad because i've read an article about a newborn girl who died because her parents didn't believe in medication and doctors	i am sorry to hear that . i am sorry to hear that . i am sorry to hear that ."
"she was born premature at home, she had hard time breathing on her own but instead of taking her to the doctor parents were just praying	i am sorry to hear that . i hope you have a good time ."
"yes! And i do believe in God and prayers but goodness gracious please take your children to the hospital and let God heal them THROUGH doctors	so my friend's baby fell down and scraped his knee yesterday and i was trying so hard to cheer him up	that is so nice of him ! i am sorry to hear that ."
"i was singing nursery songs :)	that is so nice of him ! i am glad to hear that ."
"If you happy and you know it :)	my husband lost a job but i'm hoping he can find a full time job soon	that is great ! i hope you get the job !"
"thank you so much!	that is a good thing to do . i am sure he will be fine ."
"he is an armed guard	i just moved to this neighborhood and some dumb criminals shot one of my neighbors and ran into the woods!	i am sorry to hear that . what did you do ?"
"I do! I want to be able to protect my son	i am sorry to hear that . i hope you get it !"
"i'm so excited because i'm finally going to visit my parents next month! I didn't see them for 3 years	that is awesome ! how long have you been together ?"
"I moved to the US and they stayed in my homecountry	that is awesome ! i hope you have a lot of fun !"
"I was very angry when a co worker lied about a car accident to get out of working July 4th. I covered his shift till midnight and he was lying about the accident	oh no , i am sorry to hear that . i am sorry to hear that ."
"Yeah he got caught in someones pics on Facebook. Never lie and then go out with people who like to take pictures.	i am sorry to hear that . i hope you do not have to deal with that ."
"Good idea. i don't like social media that much. It can get you in to trouble fast, even when expressing your opinions.	So yeah i drove 2 hours to get to wallmart. with 299 in my wallet as advertised, and the real price of the tv was 399 usd. what a bummer	i am sorry to hear that . what did you do ?"
"Yeah i had my hopes reall high and then i left empty handed, such a terrible feeling!	i am sorry to hear that . i hope you get it ."
"Yes, i guess walmart and the rest of false advertisement in the US, the look in my daugther eyes when i came home empty handed	My friend's boyfriend recently made a pass at me. I'm married, and I also am really good friend's with his girlfriend so I felt really bad. I made sure he knew I was loyal and honest to both!	i am sorry to hear that . i hope you guys have a good friend !"
"I struggled with it, but my friend was in a really bad spot, with no income and raising her grandchild, he was the financial supporter. So, I didn't tell her, as I knew it would really hurt her in several ways, plus she really loves him!	i am sorry to hear that . i hope you guys have a good relationship ."
"my baby is sleeping. it's so peaceful and quiet in this house	that is so sweet . i am sure you will do great !"
"i totally agree with you!	i am sorry to hear that . i hope you have a good time ."
"hi, i feel so lonely sometimes because all my friends live in a different country	i am sorry to hear that . why is that ?"
"i was thinking about it! I wanted to join a group for local moms	i am sorry to hear that . i hope you feel better soon !"
"I have a friend that has a child that is unruly and does bad things. One day at our home, he grabbed a game and sat on it, instantly breaking it! It was expensive and this really irked me, especially because she doesn't discipline him when he does bad things.	i am sorry to hear that . i hope you get it !"
"Me either! I have two of my own children, and I would have never let them get away with that kind of behavior when they were his age. I just don't understand those kind of parents@!	i am sorry to hear that . i hope you do not have to deal with that ."
"I'm so scared of bugs! i found one in my hair yesterday and almost died	i am sorry to hear that . what did you do ?"
"Ugh I hate bugs with a passion, they are so creepy	I recently spoke with my ex-girlfriend on the phone. The conversation went pretty well, and it reminded me of my past experiences with her.	that is nice to hear . how old is she ?"
"Yes, they ended somewhat well, but there were tense moments. I am glad she's doing well, but I miss her.	i am sorry to hear that . i hope you have a good time !"
"Thank you! That means a lot.	One of the times I remember feeling the most blissed out in life was right after the birth of my first child.	i am sorry to hear that . how did it go ?"
"Obviously there are the demands of a new child -- but that feeling of finally meeting someone you waited so long for, and the love surrounding the whole situation. Truly something to remember.	i am sorry to hear that . i hope you have a good time ."
"Have you ever been in a situation when payment of some kind has come through *just* in the nick of time?! Talk about gratitude!	i am glad to hear that . i hope you have a good friend !"
"Absolutely. You go from scared and desperate to grateful and optimistic in one quick moment! It's not a situation I wish to be in again.	that is a good thing to do . i hope you have a good time ."
"Im so grateful for my family due to an incident with my friend	that is good to hear . how long have you been together ?"
"My friend lost her parents and siblings in a fire and their family was very close to mine. So seeing her go through the grief made me realize how thankful I should be	that is so sweet . i am glad to hear that ."
"Yes definitely. Never take anything for granted as you never know when it will be taken away from you	I'm a big believer in listening to your gut. Sometimes I might wonder where my intuition is leading me, but it always seems to be spot on.	i am sorry to hear that . i hope you feel better ."
"It is a ""knowing"" -- and a flowing! When something is right, it just feels easier to go with it -- like you're being led, even if you might not fully know to where.	i am sorry to hear that . i hope you get it !"
"I couldnt celebrate my 18th birthday as I had exams during the time and I felt terrible for it. But my friends threw a surprise party for me and it was the best!	that is great ! i am glad you were able to do that ."
"I was studying in my bedroom for a couple of hours straight with headphones on and then my mom called me to the living room for dinner and when I went out the whole place was decorated and everyone was there	that is so nice ! i hope you get it !"
"I feel lonely sometimes cause I live in a house with 5 girls and all of them have boyfriends and sometimes they are all hanging out with their significant others and I feel lonely	i am sorry to hear that . i am sorry to hear that ."
