"Yeah about 10 years ago I had a horrifying experience. It was 100% their fault but they hit the water barrels and survived. They had no injuries but they almost ran me off the road.	oh my god , that ' s awful , i ' m so sorry to hear that . do you have insurance to cover your family ?"
"No I wasn't hit. It turned out they were drunk. I felt guilty but realized it was his fault.	oh , that is so sad , i am so sorry to hear that ."
"I don't know I was new to driving and hadn't experienced anything like that. I felt like my horn made him swerve into the water barrels.	Well, can you tell me about your experience? I think we swapped places	that was a long time ago ago , when my aunt was pregnant . i was an only child . i had no idea what she meant when she said she was pregnant . she said she was excited to be a father , but i had no idea . i think it was a good experience for her , i guess ."
"Oh my goodness, that's very scary! I hope you are okay now and the drunk driver was punished for his actions?	i was walking home from the store and some guy in my neighborhood pulled out of the parking lot and sped right off . i was so disgusted by his behavior that i stopped to ask him to leave . he was drinking and driving too ."
"I there, dont know what to do, jst broke up with my girlfirned, we were 8 years together	oh my god , i feel bad . i feel for you . i hope you have a good relationship now !"
"Yes we decided together with our minds, and know i come home and feel so distant from the world	aww that is so nice , i am so happy for you , i hope you have a long and happy life"
"I couldn't wait to go to the concert.	what concert is it ? ? ? ? i ' ll gladly wait for you !"
"The U2 concert. Tickets were really expensive and I never thought we would be able to go, but somehow we did!!!	that ' s so cool ! u2 is a music band right ?"
"I'm so sad because i've read an article about a newborn girl who died because her parents didn't believe in medication and doctors	i feel the exact same as you do , i hate to hear that ."
"she was born premature at home, she had hard time breathing on her own but instead of taking her to the doctor parents were just praying	i feel for the poor child ' s parents . i am so sad too because i read about a woman who was once pregnant with a boy and died when they were pregnant . they said she would never have an experience like her again ."
"yes! And i do believe in God and prayers but goodness gracious please take your children to the hospital and let God heal them THROUGH doctors	so my friend's baby fell down and scraped his knee yesterday and i was trying so hard to cheer him up	oh , that is so sweet . is the baby feeling okay now ?"
"i was singing nursery songs :)	oh no . did he recover ok ? was he okay ?"
"If you happy and you know it :)	my husband lost a job but i'm hoping he can find a full time job soon	what will he be doing now ? i ' m sorry to hear about your loss ."
"thank you so much!	oh , i am so sorry to hear that . i hope he finds a new one soon as well !"
"he is an armed guard	i just moved to this neighborhood and some dumb criminals shot one of my neighbors and ran into the woods!	oh man , that sounds pretty scary ! what happened next ?"
"I do! I want to be able to protect my son	oh my goodness , i am so sorry that you live in such a dangerous area ."
"i'm so excited because i'm finally going to visit my parents next month! I didn't see them for 3 years	oh wow , that is really exciting . i hope you are able to see them soon ."
"I moved to the US and they stayed in my homecountry	that ' s so cool . . i ' m happy for you"
"I was very angry when a co worker lied about a car accident to get out of working July 4th. I covered his shift till midnight and he was lying about the accident	that ' s not very nice . how did you handle it ?"
"Yeah he got caught in someones pics on Facebook. Never lie and then go out with people who like to take pictures.	oh my god , i hope you were able to get your friend to pay the news . i would have been furious ."
"Good idea. i don't like social media that much. It can get you in to trouble fast, even when expressing your opinions.	So yeah i drove 2 hours to get to wallmart. with 299 in my wallet as advertised, and the real price of the tv was 399 usd. what a bummer	what ! that ' s the worst , man ! i hope you can at least save money for the next one so you can buy the one you want !"
"Yeah i had my hopes reall high and then i left empty handed, such a terrible feeling!	i am sorry to hear that ! maybe you can find another one soon !"
"Yes, i guess walmart and the rest of false advertisement in the US, the look in my daugther eyes when i came home empty handed	My friend's boyfriend recently made a pass at me. I'm married, and I also am really good friend's with his girlfriend so I felt really bad. I made sure he knew I was loyal and honest to both!	what was the reason that he made a pass at you ?"
"I struggled with it, but my friend was in a really bad spot, with no income and raising her grandchild, he was the financial supporter. So, I didn't tell her, as I knew it would really hurt her in several ways, plus she really loves him!	what a wonderful friend . your friend ' s boyfriend seems like he ' s a good one ! he sounds like a great guy ."
"my baby is sleeping. it's so peaceful and quiet in this house	how aww that ' s wonderful ! what a wonderful experience for you ! how old is he ?"
"i totally agree with you!	yeah , kids are so cool and peaceful . i can just sit back and enjoy a good night ' s sleep ."
"hi, i feel so lonely sometimes because all my friends live in a different country	that is sad ! have you tried to talk to them about it ?"
"i was thinking about it! I wanted to join a group for local moms	aww that ' s too bad . did you try and get out did you ?"
"I have a friend that has a child that is unruly and does bad things. One day at our home, he grabbed a game and sat on it, instantly breaking it! It was expensive and this really irked me, especially because she doesn't discipline him when he does bad things.	that is terrible . i am so sorry that happened to you ."
"Me either! I have two of my own children, and I would have never let them get away with that kind of behavior when they were his age. I just don't understand those kind of parents@!	some people just don ' t understand that not everybody has the same ability to do so themselves ."
"I'm so scared of bugs! i found one in my hair yesterday and almost died	what did you do with it ? i ' m so sorry !"
"Ugh I hate bugs with a passion, they are so creepy	I recently spoke with my ex-girlfriend on the phone. The conversation went pretty well, and it reminded me of my past experiences with her.	oh really ? what happened ? how did it go ? !"
