"Yeah about 10 years ago I had a horrifying experience. It was 100% their fault but they hit the water barrels and survived. They had no injuries but they almost ran me off the road.	oh my god that sounds so scary , how old were you then ?"
"No I wasn't hit. It turned out they were drunk. I felt guilty but realized it was his fault.	i feel so sorry for you and tell you how sad it is ."
"I don't know I was new to driving and hadn't experienced anything like that. I felt like my horn made him swerve into the water barrels.	Well, can you tell me about your experience? I think we swapped places	that ' s awesome ! i ' m really hoping so . i want to know how that went ."
"Oh my goodness, that's very scary! I hope you are okay now and the drunk driver was punished for his actions?	my car was very shaky and it almost rained all night but i am okay thankfully no one was hurt and i got a cab so i was able to drive home but that night i didn ' t have anyone to drive with . thank you so diligence"
"I there, dont know what to do, jst broke up with my girlfirned, we were 8 years together	do whatever you can , and get over it . you both will always be together together no matter what"
"Yes we decided together with our minds, and know i come home and feel so distant from the world	thats wonderful to hear . you both must have been strong with each other . maybe you can get away to see each other soon ?"
"I couldn't wait to go to the concert.	whar is happening to be there ? will you be having an enjoyable time in the event ?"
"The U2 concert. Tickets were really expensive and I never thought we would be able to go, but somehow we did!!!	what a wonderful first date ! i ' m happy for you !"
"I'm so sad because i've read an article about a newborn girl who died because her parents didn't believe in medication and doctors	that ' s very sad ! but it ' s hard not to worry about it . your parents are probably just like me and it will be fine ."
"she was born premature at home, she had hard time breathing on her own but instead of taking her to the doctor parents were just praying	i feel like this kind of thing shouldn ' t happen , but in this day and age we have to go through all kinds of these treatments for babies ."
"yes! And i do believe in God and prayers but goodness gracious please take your children to the hospital and let God heal them THROUGH doctors	so my friend's baby fell down and scraped his knee yesterday and i was trying so hard to cheer him up	are you a doctor ? or a nurse ? how sad . please be so kind for him up- - and what did you do ?"
"i was singing nursery songs :)	oh poor thing ! how long did it take you to sing ?"
"If you happy and you know it :)	my husband lost a job but i'm hoping he can find a full time job soon	how sounds like he has a good position to fill , hopefully he ' ll find one soon ! hopefully his husband has a good - full time job ."
"thank you so much!	that ' s so sad to hear , i ' m sure he will find one soon ! it sucks not having a side job , but i hope he gets a good one soon !"
"he is an armed guard	i just moved to this neighborhood and some dumb criminals shot one of my neighbors and ran into the woods!	oh my goodness ! how exciting ! do you know who that was ?"
"I do! I want to be able to protect my son	oh boy . . . maybe you should start by teaching yourself first"
"i'm so excited because i'm finally going to visit my parents next month! I didn't see them for 3 years	you seem very excited ! are they coming back to visit soon ?"
"I moved to the US and they stayed in my homecountry	congratulations , i ' m happy for you . when are you headed back ?"
"I was very angry when a co worker lied about a car accident to get out of working July 4th. I covered his shift till midnight and he was lying about the accident	oh no , was he okay ? or is he just being lazy ? i ' m sorry that was very bad of him , i hope you guys learned from it"
"Yeah he got caught in someones pics on Facebook. Never lie and then go out with people who like to take pictures.	i ' m sorry to hear that . that sounds terrible . there are ways to get in trouble if you dont want to tell the truth ."
"Good idea. i don't like social media that much. It can get you in to trouble fast, even when expressing your opinions.	So yeah i drove 2 hours to get to wallmart. with 299 in my wallet as advertised, and the real price of the tv was 399 usd. what a bummer	i better go back and return it lol , that is a rip off"
"Yeah i had my hopes reall high and then i left empty handed, such a terrible feeling!	i ' m sorry , i ' m still looking for the tv myself . maybe you can buy a side hustle from a friend . or get a lemon or something ."
