"Yeah about 10 years ago I had a horrifying experience. It was 100% their fault but they hit the water barrels and survived. They had no injuries but they almost ran me off the road.	That sounds pretty scary. What happened?"
"No I wasn't hit. It turned out they were drunk. I felt guilty but realized it was his fault.	i bet you did!"
"I don't know I was new to driving and hadn't experienced anything like that. I felt like my horn made him swerve into the water barrels.	Well, can you tell me about your experience? I think we swapped places	That's what happened. I was at the beach and my neighbor was at the pool"
"Oh my goodness, that's very scary! I hope you are okay now and the drunk driver was punished for his actions?	It's always scary when that happens. I'm glad you're alright!"
"I there, dont know what to do, jst broke up with my girlfirned, we were 8 years together	i bet that sucks"
"Yes we decided together with our minds, and know i come home and feel so distant from the world	That is terrible. I hope everything works out for you."
"I couldn't wait to go to the concert.	That sounds like fun!"
"The U2 concert. Tickets were really expensive and I never thought we would be able to go, but somehow we did!!!	Oh, I'm sorry to be rude. I know it's a concert, and it is expensive."
"I'm so sad because i've read an article about a newborn girl who died because her parents didn't believe in medication and doctors	That's so tragic. What did happen?"
"she was born premature at home, she had hard time breathing on her own but instead of taking her to the doctor parents were just praying	I am so sorry for that. I am not sure if you are just being a little dramatic."
"yes! And i do believe in God and prayers but goodness gracious please take your children to the hospital and let God heal them THROUGH doctors	so my friend's baby fell down and scraped his knee yesterday and i was trying so hard to cheer him up	That's so nice of you."
"i was singing nursery songs :)	That's so sweet of you!  I bet your friend was a little sad, but happy to have someone to take care of his baby and make sure he doesn't hurt."
"If you happy and you know it :)	my husband lost a job but i'm hoping he can find a full time job soon	That sucks. What is he doing now?"
"thank you so much!	That's a tough spot. I hope you're all staying positive!"
"he is an armed guard	i just moved to this neighborhood and some dumb criminals shot one of my neighbors and ran into the woods!	Oh no! Did they run away?"
"I do! I want to be able to protect my son	That's terrible. I would do the same thing."
"i'm so excited because i'm finally going to visit my parents next month! I didn't see them for 3 years	That's great! What city are you going to?"
"I moved to the US and they stayed in my homecountry	That's really nice, how long have you lived in the US?"
"I was very angry when a co worker lied about a car accident to get out of working July 4th. I covered his shift till midnight and he was lying about the accident	That's really bad, you're right though. You could have just let it go"
"Yeah he got caught in someones pics on Facebook. Never lie and then go out with people who like to take pictures.	That sounds like a pretty crappy situation.  Did you ever see him again after that?"
"Good idea. i don't like social media that much. It can get you in to trouble fast, even when expressing your opinions.	So yeah i drove 2 hours to get to wallmart. with 299 in my wallet as advertised, and the real price of the tv was 399 usd. what a bummer	I'm sure that was frustrating, but at least they are trying to keep the prices in check."
"Yeah i had my hopes reall high and then i left empty handed, such a terrible feeling!	That's the worst. I hate when they do that."
"Yes, i guess walmart and the rest of false advertisement in the US, the look in my daugther eyes when i came home empty handed	My friend's boyfriend recently made a pass at me. I'm married, and I also am really good friend's with his girlfriend so I felt really bad. I made sure he knew I was loyal and honest to both!	That sounds awful. What did you end up saying to him?"
"I struggled with it, but my friend was in a really bad spot, with no income and raising her grandchild, he was the financial supporter. So, I didn't tell her, as I knew it would really hurt her in several ways, plus she really loves him!	I bet she was hurt. But she's probably better off with him now."
"my baby is sleeping. it's so peaceful and quiet in this house	I'm happy for you."
"i totally agree with you!	I know, it is so peaceful."
"hi, i feel so lonely sometimes because all my friends live in a different country	That's a tough one, but I'm sure they will come back around."
"i was thinking about it! I wanted to join a group for local moms	I feel that way too. Sometimes I feel like I'm the only one out of all my friends who live out in the country."
"I have a friend that has a child that is unruly and does bad things. One day at our home, he grabbed a game and sat on it, instantly breaking it! It was expensive and this really irked me, especially because she doesn't discipline him when he does bad things.	It's hard to discipline kids these days."
"Me either! I have two of my own children, and I would have never let them get away with that kind of behavior when they were his age. I just don't understand those kind of parents@!	I know the feeling! I was at the park with my kids the other day and they were running around, playing and laughing, when a little girl started yelling and crying. She was throwing a ball and it was being thrown back and forth, and then she got it and threw it right back at her friend. She then picked up the ball and started to throw it back and forth again and again and again and again and again until it was being thrown right at her friend's face and then"
"I'm so scared of bugs! i found one in my hair yesterday and almost died	I'm sure it was not a good experience. What kind of bug was it?"
"Ugh I hate bugs with a passion, they are so creepy	I recently spoke with my ex-girlfriend on the phone. The conversation went pretty well, and it reminded me of my past experiences with her.	That sounds nice. Did she call you?"
"Yes, they ended somewhat well, but there were tense moments. I am glad she's doing well, but I miss her.	Yeah, it was good to hear from her."
"Thank you! That means a lot.	One of the times I remember feeling the most blissed out in life was right after the birth of my first child.	I have two kids myself.  How old is your first child?"
"Obviously there are the demands of a new child -- but that feeling of finally meeting someone you waited so long for, and the love surrounding the whole situation. Truly something to remember.	I have had two children so far. I think it's the first time for me to have a child, so I am really looking forward to this new experience."
"Have you ever been in a situation when payment of some kind has come through *just* in the nick of time?! Talk about gratitude!	That is the most amazing feeling. I once had a payment come in on time and I had just moved to a new city and had just gotten a new job. I was so excited to start my first week, but my new boss had already moved into the office and was already setting up the office. I was in the middle of moving and didn't even have time to unpack. I was so nervous and worried. I was sitting at my desk when I got the call that I had to"
"Absolutely. You go from scared and desperate to grateful and optimistic in one quick moment! It's not a situation I wish to be in again.	Yeah, it happens a lot in life.  But I have a friend that is always good to me, and I'm grateful every day that I'm in his life."
"Im so grateful for my family due to an incident with my friend	I bet. What happened?"
"My friend lost her parents and siblings in a fire and their family was very close to mine. So seeing her go through the grief made me realize how thankful I should be	That's really sad. I hope she is okay."
"Yes definitely. Never take anything for granted as you never know when it will be taken away from you	I'm a big believer in listening to your gut. Sometimes I might wonder where my intuition is leading me, but it always seems to be spot on.	That's really interesting. I don't know what my intuition is leading me but I think I should follow it. I'm not sure I trust myself, though. I'm a little afraid to go with my gut feeling."
"It is a ""knowing"" -- and a flowing! When something is right, it just feels easier to go with it -- like you're being led, even if you might not fully know to where.	That's great! I have to listen more to my intuition too. I've been feeling really overwhelmed lately so I'm taking a step back and doing some self care and meditation."
"I couldnt celebrate my 18th birthday as I had exams during the time and I felt terrible for it. But my friends threw a surprise party for me and it was the best!	That's so nice of them. What year did you turn 18?"
"I was studying in my bedroom for a couple of hours straight with headphones on and then my mom called me to the living room for dinner and when I went out the whole place was decorated and everyone was there	That's awesome! I bet that made the day even better."
"I feel lonely sometimes cause I live in a house with 5 girls and all of them have boyfriends and sometimes they are all hanging out with their significant others and I feel lonely	That's a lot of girls."
"Sometimes they joke about it and obviously I make it look like its totally fine cause I dont want to give them the impression that I am lonely but it does hurt sometimes	I understand that feeling, but it is a normal part of life."
"As silly as it sounds, I was so surprised at how different my two kids were as babies. You're reminded that they're wired with their own personalities from the git-go.	I agree, I remember mine being the same age but they're so different. I'm so proud of them."
"One was pacifier, one was fingers. One wanted to co-sleep, one liked her space. One liked facing *out* in the Baby Bjorn carrier, one liked cocooning in a sling!	I can't imagine how different they were. I had twins."
"The other day I had a deep craving for Chik-Fil-A.	It is so hard to resist their chicken nuggets!  I had them once for a few years and I was so addicted that my husband had to take the kids away from me and go to the store to get them.  He had to come home and get me because I was in such a bad state!"
"Mine too. So I drive there and pull in the parking lot and it's completely empty. I then realized it was Sunday.	I am sure it wasn't that empty, I would probably be in there too if they were empty"
"I visited an orphan once and it was such a surreal moment. It made me realise how thankful I should be for a family	That's a good point, it really made me appreciate my family even more."
"Yes it definitely was. I went with intentions to teach the kid a few things but I ended up learning lots more from him	I love kids.  What kind of orphanage did you go to?"
"My oldest and my husband have always had a rough relationship. I've got to believe that as she gets older, it will get better!	I am sorry to hear about your relationship. I hope that it will improve."
"That's always good to hear. But in the moment -- argh, my *heart*. How did your mom maneuver the differences between y'all? Did that wear on her?	It is a hard thing to navigate. I've been there myself.  But I think I can handle myself.  I just want my family to be happy and at peace."
"But in the meantime -- the unspoken strain is NOT fun. But I'm glad to hear about a happy ending -- thank you for that!	I can still look back with shame at the way I treated a girl in sixth grade. I wasn't as bad as others, but that doesn't make me feel any better.	I know the feeling.  I was in sixth grade.  I did the same thing to a girl.  I didn't realize what I was doing until I saw her in a different light.  She was in the school's cheerleading squad and I wanted to join."
"Well, like a lot of 6th graders I was aware of *not* wanting to be an outcast for any reason. And unfortunately, she was. As an adult of course, my heart squeezes for *all* the kids we were!	I can relate to this. I was a bit of a mean guy as well. I was always looking at the ""other"" kids to tease and try to get a rise out of them."
"Unfortunately, she died. I only found out when Facebook first came out, and her brother and I ""friended"" one another.	That's really sad. I hope you can find some comfort."
"I'm currently working for someone that is *such* a great example of a leader! It makes going into work inspiring every day / every way.	Oh man! What a leader! How cool!  What kind of work does he do?"
"That's a very kind statement, and certainly what I would strive for. And it's the rarity that *inspires* me. That should be the norm, not the exception! THAT'S what I'd like to inspire in people. How about you?	You are an inspiration!"
